번호(내역),번호(세부),연번,세부사업명,내역사업명,부처명,전문위,26년 예산,인공지능,첨단바이오,양자,우주항공해양,반도체/디스플레이,첨단모빌리티,첨단로봇제조,차세대통신,수소,차세대원자력,이차전지,사이버보안,기초,탄소중립,국방,출연직할,재난안전,지역,기술사업화,인력양성
25031.0,25031.0,445,초고속하이퍼튜브철도인프라핵심기술개발,,국토부,우주항공국토,"4,850",,,,,,"4,850",,,,,,,,,,,,,,
25031.01,,445,초고속하이퍼튜브철도인프라핵심기술개발,초고속이동수단하이퍼튜브핵심기술개발,국토부,우주항공국토,"4,850",,,,,,"4,850",,,,,,,,,,,,,,
26157.0,26157.0,446,초고층복합시설복합재난관리디지털플랫폼기술개발,,국토부,인공지능ICT,"2,000","2,000",,,,,,,,,,,,,,,,"2,000",,,
26157.01,,446,초고층복합시설복합재난관리디지털플랫폼기술개발,초고층복합시설복합재난관리디지털플랫폼기술개발,국토부,인공지능ICT,"2,000","2,000",,,,,,,,,,,,,,,,"2,000",,,
26150.0,26150.0,447,초연결지능도시핵심기반기술개발,,국토부,우주항공국토,"4,000","4,000",,,,,,,,,,,,,,,,,,,
26150.01,,447,초연결지능도시핵심기반기술개발,초연결지능도시핵심기반기술개발,국토부,우주항공국토,"4,000","4,000",,,,,,,,,,,,,,,,,,,
247501.0,247501.0,448,초장대K-지하고속도로인프라안전및효율향상기술개발,,국토부,우주항공국토,"6,495",,,,,,,,,,,,,,,,,"6,495",,,
247501.01,,448,초장대K-지하고속도로인프라안전및효율향상기술개발,초장대K-지하고속도로인프라안전및효율향상기술개발,국토부,우주항공국토,"6,495",,,,,,,,,,,,,,,,,"6,495",,,
23604.0,23604.0,449,탄소공간지도기반계획지원기술개발,,국토부,우주항공국토,"8,498",,,,,,,,,"2,738",,,,,"8,498",,,,,,
23604.01,,449,탄소공간지도기반계획지원기술개발,탄소공간지도기반계획지원기술개발,국토부,우주항공국토,"5,760",,,,,,,,,,,,,,"5,760",,,,,,
23604.02,,449,탄소공간지도기반계획지원기술개발,국토교통분야수소기술의전과정평가방법론개발및시범적용,국토부,우주항공국토,"2,738",,,,,,,,,"2,738",,,,,"2,738",,,,,,
23605.0,23605.0,450,탄소중립수송부문감축전략고도화기술개발,,국토부,우주항공국토,"3,515",,,,,,,,,,,,,,"3,515",,,,,,
23605.01,,450,탄소중립수송부문감축전략고도화기술개발,탄소중립수송부문감축전략고도화기술개발,국토부,우주항공국토,"3,515",,,,,,,,,,,,,,"3,515",,,,,,
25995.0,25995.0,451,한국형GreenNCAP평가기술개발,,국토부,기계소재,"10,520",,,,,,"10,520",,,,,,,,"10,520",,,,,,
25995.01,,451,한국형GreenNCAP평가기술개발,한국형GreenNCAP평가기술개발,국토부,기계소재,"10,520",,,,,,"10,520",,,,,,,,"10,520",,,,,,
24527.0,24527.0,452,한국형도심항공교통(K-UAM)핵심기술개발사업,,국토부,우주항공국토,"30,684",,,,"30,684",,"30,684",,,,,,,,,,,,,,
24527.01,,452,한국형도심항공교통(K-UAM)핵심기술개발사업,한국형도심항공교통(K-UAM)핵심기술개발사업,국토부,우주항공국토,"30,684",,,,"30,684",,"30,684",,,,,,,,,,,,,,
22170.0,22170.0,453,한국형위성항법시스템(KPS)개발(국토부),,국토부,우주항공국토,"22,285",,,,"22,285",,,,,,,,,,,,,"22,285",,,
22170.01,,453,한국형위성항법시스템(KPS)개발(국토부),한국형위성항법시스템(KPS)개발,국토부,우주항공국토,"22,285",,,,"22,285",,,,,,,,,,,,,"22,285",,,
260080.0,260080.0,454,항공기이탈방지용긴급제동활주로시스템(EMAS)개발,,국토부,우주항공국토,"1,965",,,,,,,,,,,,,,,,,"1,965",,,
260080.01,,454,항공기이탈방지용긴급제동활주로시스템(EMAS)개발,항공기이탈방지용긴급제동활주로시스템개발,국토부,우주항공국토,"1,965",,,,,,,,,,,,,,,,,"1,965",,,
24484.0,24484.0,455,협력거점형국토교통국제협력연구개발사업,,국토부,우주항공국토,"6,400",,,,,,"6,400",,,,,,,,,,,,,,
24484.01,,455,협력거점형국토교통국제협력연구개발사업,협력거점형국토교통국제협력연구개발사업,국토부,우주항공국토,"6,400",,,,,,"6,400",,,,,,,,,,,,,,
26045.0,26045.0,456,국가레이더융합기반위험기상대응기술개발,,기상청,공공해양환경,"2,572",,,,,,,,,,,,,,,,,"2,572",,,
26045.01,,456,국가레이더융합기반위험기상대응기술개발,국가레이더위험기상탐지및분석기술개발,기상청,공공해양환경,"1,420",,,,,,,,,,,,,,,,,"1,420",,,
26045.02,,456,국가레이더융합기반위험기상대응기술개발,국가레이더위험기상예측및융합기술개발,기상청,공공해양환경,"1,152",,,,,,,,,,,,,,,,,"1,152",,,
10934.0,10934.0,457,기상업무지원기술개발연구,,기상청,공공해양환경,"34,801","6,353",,,,,,,,,,,,,"7,771",,,"18,353",,,
10934.02,,457,기상업무지원기술개발연구,예보기술지원및활용연구,기상청,공공해양환경,"4,106",,,,,,,,,,,,,,,,,"4,106",,,
10934.03,,457,기상업무지원기술개발연구,관측기술지원및활용연구,기상청,공공해양환경,"13,154",,,,,,,,,,,,,,,,,"13,154",,,
10934.04,,457,기상업무지원기술개발연구,기후기후변화예측기술지원및활용연구,기상청,공공해양환경,"6,678",,,,,,,,,,,,,,"6,678",,,,,,
10934.08,,457,기상업무지원기술개발연구,황사연무기술지원및활용연구,기상청,공공해양환경,"1,093",,,,,,,,,,,,,,"1,093",,,"1,093",,,
10934.05,,457,기상업무지원기술개발연구,응용기상기술지원및활용연구,기상청,공공해양환경,"3,417",,,,,,,,,,,,,,,,,,,,
10934.11,,457,기상업무지원기술개발연구,인공지능기술지원및활용연구,기상청,공공해양환경,"6,353","6,353",,,,,,,,,,,,,,,,,,,
25045.0,25045.0,458,기상위성융합활용기술개발,,기상청,우주항공국토,"2,300","2,300",,,"2,300",,,,,,,,,,,,,"2,300",,,
25045.01,,458,기상위성융합활용기술개발,기상재해대응다중위성융합활용기술개발,기상청,우주항공국토,"1,000","1,000",,,"1,000",,,,,,,,,,,,,"1,000",,,
25045.02,,458,기상위성융합활용기술개발,위성기반극한기후기후변화감시기술개발,기상청,우주항공국토,"1,300","1,300",,,"1,300",,,,,,,,,,,,,"1,300",,,
900079.0,900079.0,459,기상재해사전대비중심의시공간통합형수치예보기술개발,,기상청,공공해양환경,"12,172",,,,,,,,,,,,,,,,,"12,172",,,
900079.01,,459,기상재해사전대비중심의시공간통합형수치예보기술개발,4차원고품질기상분석을위한최신자료동화기술개발,기상청,공공해양환경,"3,325",,,,,,,,,,,,,,,,,"3,325",,,
900079.02,,459,기상재해사전대비중심의시공간통합형수치예보기술개발,가변격자체계기반통합형수치예보모델개발,기상청,공공해양환경,"5,859",,,,,,,,,,,,,,,,,"5,859",,,
900079.03,,459,기상재해사전대비중심의시공간통합형수치예보기술개발,거대수치예측자료의효율적처리와수요맞춤활용기술개발,기상청,공공해양환경,"2,988",,,,,,,,,,,,,,,,,"2,988",,,
20153.0,20153.0,460,기상지진See-At기술개발연구,,기상청,공공해양환경,640,,,,,,,,,,,,,,,,,640,,,
20153.02,,460,기상지진See-At기술개발연구,기상예보기술,기상청,공공해양환경,320,,,,,,,,,,,,,,,,,320,,,
20153.04,,460,기상지진See-At기술개발연구,지진화산기술,기상청,공공해양환경,320,,,,,,,,,,,,,,,,,320,,,
900077.0,900077.0,461,기후및기후변화감시예측정보응용기술개발,,기상청,공공해양환경,"3,920",,,,,,,,,,,,,,"2,800",,,,,,
900077.01,,461,기후및기후변화감시예측정보응용기술개발,기후예측및위험대응강화연구,기상청,공공해양환경,"1,120",,,,,,,,,,,,,,,,,,,,
900077.02,,461,기후및기후변화감시예측정보응용기술개발,기후변화대응및정보생산활용연구,기상청,공공해양환경,"2,800",,,,,,,,,,,,,,"2,800",,,,,,
25046.0,25046.0,462,기후위기대응국가기후예측시스템개발,,기상청,공공해양환경,"7,300","7,300",,,,,,,,,,,,,"7,300",,,,,,
25046.01,,462,기후위기대응국가기후예측시스템개발,10년국가기후예측시스템개발,기상청,공공해양환경,"7,300","7,300",,,,,,,,,,,,,"7,300",,,,,,
26046.0,26046.0,463,미래수요대응기상장비및활용기술개발,,기상청,공공해양환경,"3,400",,,,,,,,,,,,,,,,,"3,400",,,
26046.01,,463,미래수요대응기상장비및활용기술개발,위험기상대응을위한이동원격관측기술개발,기상청,공공해양환경,"3,000",,,,,,,,,,,,,,,,,"3,000",,,
26046.02,,463,미래수요대응기상장비및활용기술개발,국민생활환경기반고밀도관측체계고도화,기상청,공공해양환경,400,,,,,,,,,,,,,,,,,400,,,
820101.0,820101.0,464,수치예보지원및활용기술개발,,기상청,공공해양환경,"6,469",,,,,,,,,,,,,,,,,,,,
820101.01,,464,수치예보지원및활용기술개발,수치예보지원및활용기술개발연구,기상청,공공해양환경,"6,469",,,,,,,,,,,,,,,,,,,,
23010.0,23010.0,465,위험기상선제대응기술개발,,기상청,공공해양환경,"3,287",,,,,,,,,,,,,,,,,"2,783",,,
23010.01,,465,위험기상선제대응기술개발,호우대설강풍예측활용기술개발,기상청,공공해양환경,"2,000",,,,,,,,,,,,,,,,,"2,000",,,
23010.02,,465,위험기상선제대응기술개발,파랑해일대응예보기술개발,기상청,공공해양환경,783,,,,,,,,,,,,,,,,,783,,,
23010.03,,465,위험기상선제대응기술개발,태풍강도및진로분석기술개발,기상청,공공해양환경,504,,,,,,,,,,,,,,,,,,,,
25047.0,25047.0,466,정지궤도기상우주기상위성(천리안위성5호)개발(기상청),,기상청,우주항공국토,"111,058",,,,"111,058",,,,,,,,,,,,,"111,058",,,
25047.01,,466,정지궤도기상우주기상위성(천리안위성5호)개발(기상청),정지궤도기상우주기상위성및탑재체개발,기상청,우주항공국토,"111,058",,,,"111,058",,,,,,,,,,,,,"111,058",,,
820102.0,820102.0,467,지진화산업무지원및활용기술개발,,기상청,공공해양환경,"1,909",,,,,,,,,,,,,,,,,,,,
820102.01,,467,지진화산업무지원및활용기술개발,지진지진해일화산감시및예측기술개발,기상청,공공해양환경,"1,909",,,,,,,,,,,,,,,,,,,,
22075.0,22075.0,468,차세대항공교통지원항공기상기술개발,,기상청,우주항공국토,"3,568",,,,"3,568",,,,,,,,,,,,,"3,568",,,
22075.01,,468,차세대항공교통지원항공기상기술개발,항공기상정보통합및자동감시분석기술개발,기상청,우주항공국토,960,,,,960,,,,,,,,,,,,,960,,,
22075.02,,468,차세대항공교통지원항공기상기술개발,항공위험기상상세예측및검증기술개발,기상청,우주항공국토,"1,408",,,,"1,408",,,,,,,,,,,,,"1,408",,,
22075.03,,468,차세대항공교통지원항공기상기술개발,항공운항의사결정지원4D항공기상서비스기술개발,기상청,우주항공국토,"1,200",,,,"1,200",,,,,,,,,,,,,"1,200",,,
24110.0,24110.0,469,한국형도심항공교통(K-UAM)안전운용체계핵심기술개발(기상청),,기상청,우주항공국토,"5,603",,,,"5,603",,"5,603",,,,,,,,,,,,,,
24110.01,,469,한국형도심항공교통(K-UAM)안전운용체계핵심기술개발(기상청),K-UAM안전운용체계핵심기술,기상청,우주항공국토,"5,603",,,,"5,603",,"5,603",,,,,,,,,,,,,,
22076.0,22076.0,470,한반도지하단층속도구조통합모델개발(Ⅱ),,기상청,공공해양환경,"5,120",,,,,,,,,,,,,,,,,"5,120",,,
22076.01,,470,한반도지하단층속도구조통합모델개발(Ⅱ),강원권지하단층모델개발,기상청,공공해양환경,"1,700",,,,,,,,,,,,,,,,,"1,700",,,
22076.02,,470,한반도지하단층속도구조통합모델개발(Ⅱ),한반도지하단층속도구조통합모델(ver.2)개발,기상청,공공해양환경,"3,420",,,,,,,,,,,,,,,,,"3,420",,,
26268.0,26268.0,471,500kV전압형HVDC변환용변압기기술개발사업(R&D),,기후부,에너지원자력자원,"12,000",,,,,,,,,,,,,,"12,000",,,,,,
26268.01,,471,500kV전압형HVDC변환용변압기기술개발사업(R&D),500kV전압형HVDC변환용변압기기술개발사업(R&D),기후부,에너지원자력자원,"12,000",,,,,,,,,,,,,,"12,000",,,,,,
247005.0,247005.0,472,AI기반분산예비전력안전관리통합플랫폼개발및실증,,기후부,에너지원자력자원,"9,446","9,446",,,,,,,,,,,,,"9,446",,,"9,446",,,
247005.01,,472,AI기반분산예비전력안전관리통합플랫폼개발및실증,AI기반분산예비전력안전관리통합플랫폼개발및실증,기후부,에너지원자력자원,"9,446","9,446",,,,,,,,,,,,,"9,446",,,"9,446",,,
26564.0,26564.0,473,AX실증밸리조성(기후부),,기후부,에너지원자력자원,"4,923","4,923",,,,,,,,,,,,,"4,923",,,,"4,923",,
26564.01,,473,AX실증밸리조성(기후부),에너지산업AX핵심기술개발,기후부,에너지원자력자원,"4,923","4,923",,,,,,,,,,,,,"4,923",,,,"4,923",,
26340.0,26340.0,474,CLEAN-AIR기술개발사업(예타),,기후부,공공해양환경,"16,300",,,,,,,,,,,,,,"16,300",,,"16,300",,,
26340.01,,474,CLEAN-AIR기술개발사업(예타),미해결문제대응기술개발,기후부,공공해양환경,"5,500",,,,,,,,,,,,,,"5,500",,,"5,500",,,
26340.02,,474,CLEAN-AIR기술개발사업(예타),신규이슈대응기술개발,기후부,공공해양환경,"5,900",,,,,,,,,,,,,,"5,900",,,"5,900",,,
26340.03,,474,CLEAN-AIR기술개발사업(예타),인프라강화지원기술개발,기후부,공공해양환경,"4,900",,,,,,,,,,,,,,"4,900",,,"4,900",,,
24358.0,24358.0,475,LiB기반위험성평가및안정성강화기술개발,,기후부,에너지원자력자원,"16,040",,,,,,,,,,,"16,040",,,"16,040",,,"11,540",,,
24358.01,,475,LiB기반위험성평가및안정성강화기술개발,대용량무정전전원장치위험성평가,기후부,에너지원자력자원,"11,540",,,,,,,,,,,"11,540",,,"11,540",,,"11,540",,,
24358.02,,475,LiB기반위험성평가및안정성강화기술개발,수냉식적용리튬전지안정성강화,기후부,에너지원자력자원,"4,500",,,,,,,,,,,"4,500",,,"4,500",,,,,,
260321.0,260321.0,476,SMR혁신제조국산화기술개발사업,,기후부,에너지원자력자원,"8,130",,,,,,,,,,"8,130",,,,"8,130",,,,,,
260321.01,,476,SMR혁신제조국산화기술개발사업,SMR혁신제조국산화기술개발사업,기후부,에너지원자력자원,"8,130",,,,,,,,,,"8,130",,,,"8,130",,,,,,
850051.0,850051.0,477,가동원전안전성향상핵심기술개발(예타),,기후부,에너지원자력자원,"36,890",,,,,,,,,,,,,,"36,890",,,"36,890",,,
850051.01,,477,가동원전안전성향상핵심기술개발(예타),고장사고최소화를위한지능형감시진단예측기술,기후부,에너지원자력자원,"11,543",,,,,,,,,,,,,,"11,543",,,"11,543",,,
850051.02,,477,가동원전안전성향상핵심기술개발(예타),사고확대예방대비를위한혁신안전기술,기후부,에너지원자력자원,"18,800",,,,,,,,,,,,,,"18,800",,,"18,800",,,
850051.03,,477,가동원전안전성향상핵심기술개발(예타),사고완화및피해최소화를위한대응복구기술,기후부,에너지원자력자원,"6,547",,,,,,,,,,,,,,"6,547",,,"6,547",,,
22626.0,22626.0,478,가스터빈부품제조기업기술역량강화및품질신뢰성지원인프라구축기술개발사업(R&D),,기후부,에너지원자력자원,"1,225",,,,,,,,,,,,,,"1,225",,,,,"1,225",
22626.01,,478,가스터빈부품제조기업기술역량강화및품질신뢰성지원인프라구축기술개발사업(R&D),가스터빈부품제조기업기술역량강화및품질신뢰성지원인프라구축기술개발,기후부,에너지원자력자원,"1,225",,,,,,,,,,,,,,"1,225",,,,,"1,225",
26707.0,26707.0,479,고준위방사성폐기물연구용지하연구시설구축사업(R&D),,기후부,에너지원자력자원,"2,000",,,,,,,,,,"2,000",,,,"2,000",,,,,,
26707.01,,479,고준위방사성폐기물연구용지하연구시설구축사업(R&D),고준위방사성폐기물연구용지하연구시설구축사업(R&D),기후부,에너지원자력자원,"2,000",,,,,,,,,,"2,000",,,,"2,000",,,,,,
24364.0,24364.0,480,고준위방폐물처분을위한부지환경장기변화예측기술개발,,기후부,에너지원자력자원,"5,500",,,,,,,,,,"5,500",,,,"5,500",,,"5,500",,,
24364.01,,480,고준위방폐물처분을위한부지환경장기변화예측기술개발,고준위방폐물처분을위한부지환경장기변화예측기술개발,기후부,에너지원자력자원,"5,500",,,,,,,,,,"5,500",,,,"5,500",,,"5,500",,,
850057.0,850057.0,481,관측기반온실가스공간정보지도구축기술개발사업,,기후부,에너지원자력자원,"8,775",,,,,,,,,,,,,,"8,775",,,,,,
850057.01,,481,관측기반온실가스공간정보지도구축기술개발사업,관측기반온실가스공간정보지도구축기술개발사업,기후부,에너지원자력자원,"8,775",,,,,,,,,,,,,,"8,775",,,,,,
26353.0,26353.0,482,국가NDC달성기여를위한토양기반환경기술개발,,기후부,공공해양환경,"2,000",,,,,,,,,,,,,,"2,000",,,,,,
26353.01,,482,국가NDC달성기여를위한토양기반환경기술개발,국가NDC달성기여를위한토양기반환경기술개발,기후부,공공해양환경,"2,000",,,,,,,,,,,,,,"2,000",,,,,,
650014.0,650014.0,483,국가생명연구자원선진화사업(환경부),,기후부,바이오제조농림수산,"9,900",,"9,900",,,,,,,,,,,,,,,,,,
650014.01,,483,국가생명연구자원선진화사업(환경부),야생생물바이오소재활용기반구축사업,기후부,바이오제조농림수산,"9,900",,"9,900",,,,,,,,,,,,,,,,,,
10933.0,10933.0,484,국립환경과학원연구사업,,기후부,공공해양환경,"49,483",,,,,,,,,,,,,,,,,,,,
10933.06,,484,국립환경과학원연구사업,환경건강연구,기후부,공공해양환경,"10,681",,,,,,,,,,,,,,,,,,,,
10933.07,,484,국립환경과학원연구사업,환경자원연구,기후부,공공해양환경,"5,865",,,,,,,,,,,,,,,,,,,,
10933.13,,484,국립환경과학원연구사업,기후탄소연구,기후부,공공해양환경,"11,283",,,,,,,,,,,,,,,,,,,,
10933.14,,484,국립환경과학원연구사업,대기환경연구,기후부,공공해양환경,"15,011",,,,,,,,,,,,,,,,,,,,
10933.15,,484,국립환경과학원연구사업,물환경연구,기후부,공공해양환경,"6,643",,,,,,,,,,,,,,,,,,,,
10966.0,10966.0,485,국제핵융합실험로공동개발(산업부),,기후부,에너지원자력자원,"83,920",,,,,,,,,,,,,,,,,,,,
10966.02,,485,국제핵융합실험로공동개발(산업부),장치개발제작,기후부,에너지원자력자원,"21,100",,,,,,,,,,,,,,,,,,,,
10966.01,,485,국제핵융합실험로공동개발(산업부),현금분담금등,기후부,에너지원자력자원,"62,820",,,,,,,,,,,,,,,,,,,,
26342.0,26342.0,486,국제협약대응형불소계온실가스저감기술개발사업,,기후부,공공해양환경,"4,100",,,,,,,,,,,,,,"4,100",,,"4,100",,,
26342.01,,486,국제협약대응형불소계온실가스저감기술개발사업,국제협약대응형불소계온실가스저감기술개발,기후부,공공해양환경,"4,100",,,,,,,,,,,,,,"4,100",,,"4,100",,,
25412.0,25412.0,487,극한환경대응차세대BESS고신뢰성검증및안전기술개발(R&D),,기후부,에너지원자력자원,"7,500",,,,,,,,,,,"7,500",,,"7,500",,,,,,
25412.01,,487,극한환경대응차세대BESS고신뢰성검증및안전기술개발(R&D),극한기후환경대응차세대BESS고신뢰성검증및안전기술개발,기후부,에너지원자력자원,"7,500",,,,,,,,,,,"7,500",,,"7,500",,,,,,
25418.0,25418.0,488,글로벌리더십확보를위한대규모차세대CCUS국제공동연구프로젝트,,기후부,에너지원자력자원,"4,000",,,,,,,,,,,,,,"4,000",,,,,,
25418.01,,488,글로벌리더십확보를위한대규모차세대CCUS국제공동연구프로젝트,글로벌리더십확보를위한대규모차세대CCUS국제공동연구프로젝트,기후부,에너지원자력자원,"4,000",,,,,,,,,,,,,,"4,000",,,,,,
25162.0,25162.0,489,글로벌탄소규제대응통합관리기술개발사업,,기후부,에너지원자력자원,"12,600",,,,,,,,,,,,,,"12,600",,,,,,
25162.01,,489,글로벌탄소규제대응통합관리기술개발사업,탄소중립기술감축량평가기술개발,기후부,에너지원자력자원,"12,600",,,,,,,,,,,,,,"12,600",,,,,,
26343.0,26343.0,490,기후변화적응수재해관리기술개발사업(예타),,기후부,공공해양환경,"29,897","29,897",,,,,,,,,,,,,"29,897",,,"29,897",,,
26343.01,,490,기후변화적응수재해관리기술개발사업(예타),기후위기대응수재해감시기술고도화,기후부,공공해양환경,"8,449","8,449",,,,,,,,,,,,,"8,449",,,"8,449",,,
26343.02,,490,기후변화적응수재해관리기술개발사업(예타),홍수대응능력강화기술,기후부,공공해양환경,"17,186","17,186",,,,,,,,,,,,,"17,186",,,"17,186",,,
26343.03,,490,기후변화적응수재해관리기술개발사업(예타),물수요대응수자원확보기술,기후부,공공해양환경,"4,262","4,262",,,,,,,,,,,,,"4,262",,,"4,262",,,
26344.0,26344.0,491,기후변화적응을위한생태계복원및관리기술개발사업,,기후부,공공해양환경,"5,900","5,900",,,,,,,,,,,,,"5,900",,,,,,
26344.01,,491,기후변화적응을위한생태계복원및관리기술개발사업,기후변화적응생태계복원및관리기술,기후부,공공해양환경,"5,900","5,900",,,,,,,,,,,,,"5,900",,,,,,
26708.0,26708.0,492,기후변화통합리스크평가기술개발사업,,기후부,공공해양환경,"1,200",,,,,,,,,,,,,,"1,200",,,,,,
26708.01,,492,기후변화통합리스크평가기술개발사업,기후변화통합리스크평가기술개발사업,기후부,공공해양환경,"1,200",,,,,,,,,,,,,,"1,200",,,,,,
26284.0,26284.0,493,다중배출원적용CO2전처리액화벙커링허브실증기술개발사업,,기후부,에너지원자력자원,"4,400",,,,,,,,,,,,,,"4,400",,,,,,
26284.01,,493,다중배출원적용CO2전처리액화벙커링허브실증기술개발사업,다중배출원적용CO2전처리액화벙커링허브실증기술개발사업,기후부,에너지원자력자원,"4,400",,,,,,,,,,,,,,"4,400",,,,,,
25171.0,25171.0,494,대기환경무인기one-stop플랫폼기술개발사업,,기후부,우주항공국토,"4,000",,,,"4,000",,,,,,,,,,,,,,,,
25171.01,,494,대기환경무인기one-stop플랫폼기술개발사업,대기환경무인기one-stop플랫폼기술,기후부,우주항공국토,"4,000",,,,"4,000",,,,,,,,,,,,,,,,
25167.0,25167.0,495,디지털담수화플랜트농축수자원화기술개발사업,,기후부,공공해양환경,"7,800","7,800",,,,,,,,,,,,,,,,,,,
25167.01,,495,디지털담수화플랜트농축수자원화기술개발사업,해수담수화플랜트디지털전환및농축수자원화기술개발,기후부,공공해양환경,"7,800","7,800",,,,,,,,,,,,,,,,,,,
25165.0,25165.0,496,물공급취약지역지하수저류댐관리기술개발사업,,기후부,공공해양환경,"7,000",,,,,,,,,,,,,,,,,,,,
25165.01,,496,물공급취약지역지하수저류댐관리기술개발사업,물공급취약지역지하수저류댐관리기술개발,기후부,공공해양환경,"7,000",,,,,,,,,,,,,,,,,,,,
23688.0,23688.0,497,물대기산업경쟁력강화를위한주요기자재국산화기술개발사업,,기후부,공공해양환경,"2,114",,,,,,,,,,,,,,,,,,,,
23688.01,,497,물대기산업경쟁력강화를위한주요기자재국산화기술개발사업,물산업경쟁력강화국산화기술개발,기후부,공공해양환경,"1,020",,,,,,,,,,,,,,,,,,,,
23688.02,,497,물대기산업경쟁력강화를위한주요기자재국산화기술개발사업,대기환경산업경쟁력강화국산화기술개발,기후부,공공해양환경,"1,094",,,,,,,,,,,,,,,,,,,,
24154.0,24154.0,498,미래변화대응수자원안정성확보기술개발사업,,기후부,공공해양환경,"22,380","11,840",,,,,,,,,,,,,"22,380",,,"22,380",,,
24154.01,,498,미래변화대응수자원안정성확보기술개발사업,수자원변동성대응능력강화기술개발,기후부,공공해양환경,"8,140",,,,,,,,,,,,,,"8,140",,,"8,140",,,
24154.02,,498,미래변화대응수자원안정성확보기술개발사업,수요기반수자원균형공급기술개발,기후부,공공해양환경,"2,400",,,,,,,,,,,,,,"2,400",,,"2,400",,,
24154.03,,498,미래변화대응수자원안정성확보기술개발사업,스마트기반수자원시설최적관리기술개발,기후부,공공해양환경,"11,840","11,840",,,,,,,,,,,,,"11,840",,,"11,840",,,
26348.0,26348.0,499,바이오가스의연료활용기술개발사업(R&D),,기후부,공공해양환경,"6,000",,,,,,,,,,,,,,"6,000",,,,,,
26348.01,,499,바이오가스의연료활용기술개발사업(R&D),바이오가스의연료활용기술,기후부,공공해양환경,"6,000",,,,,,,,,,,,,,"6,000",,,,,,
26341.0,26341.0,500,바이오매스고체연료원료개발및이용다변화기술개발,,기후부,공공해양환경,"1,000",,,,,,,,,,,,,,"1,000",,,"1,000",,,
26341.01,,500,바이오매스고체연료원료개발및이용다변화기술개발,고체연료생산활용시설대기오염방지및수질정화고도화기술개발,기후부,공공해양환경,"1,000",,,,,,,,,,,,,,"1,000",,,"1,000",,,
23695.0,23695.0,501,범부처감염병방역체계고도화R&D,,기후부,생명의료,900,,,,,,,,,,,,,,,,,900,,,
23695.01,,501,범부처감염병방역체계고도화R&D,범부처감염병방역체계고도화R&D,기후부,생명의료,900,,,,,,,,,,,,,,,,,900,,,
260020.0,260020.0,502,블록체인기반살생물제지능형공정안전관리기술개발사업,,기후부,공공해양환경,"7,000","7,000",,,,,,,,,,,,,,,,"7,000",,,
260020.01,,502,블록체인기반살생물제지능형공정안전관리기술개발사업,블록체인기반살생물제지능형공정안전관리기술개발,기후부,공공해양환경,"7,000","7,000",,,,,,,,,,,,,,,,"7,000",,,
260104.0,260104.0,503,사고저항성핵연료(ATF)인허가대응기술개발사업(R&D),,기후부,에너지원자력자원,"1,000",,,,,,,,,,,,,,"1,000",,,"1,000",,,
260104.01,,503,사고저항성핵연료(ATF)인허가대응기술개발사업(R&D),사고저항성핵연료(ATF)인허가대응기술개발(R&D),기후부,에너지원자력자원,"1,000",,,,,,,,,,,,,,"1,000",,,"1,000",,,
254004.0,254004.0,504,사용후배터리안전관리및재제조유통순환기술개발사업,,기후부,우주항공국토,"6,200",,,,,,,,,,,"6,200",,,"6,200",,,"6,200",,,
254004.01,,504,사용후배터리안전관리및재제조유통순환기술개발사업,글로벌시장요구대응환경안전기술개발,기후부,우주항공국토,"6,200",,,,,,,,,,,"6,200",,,"6,200",,,"6,200",,,
21346.0,21346.0,505,사용후핵연료관리시설설계기술개발,,기후부,에너지원자력자원,700,,,,,,,,,,700,,,,700,,,700,,,
21346.01,,505,사용후핵연료관리시설설계기술개발,사용후핵연료관리시설설계기술개발,기후부,에너지원자력자원,700,,,,,,,,,,700,,,,700,,,700,,,
21320.0,21320.0,506,사용후핵연료저장처분안전성확보를위한핵심기술개발(예타),,기후부,에너지원자력자원,"23,115",,,,,,,,,,"23,115",,,,"23,115",,,"23,115",,,
21320.01,,506,사용후핵연료저장처분안전성확보를위한핵심기술개발(예타),사용후핵연료저장처분안정성확보기술개발,기후부,에너지원자력자원,"22,115",,,,,,,,,,"22,115",,,,"22,115",,,"22,115",,,
21320.99,,506,사용후핵연료저장처분안전성확보를위한핵심기술개발(예타),사업단운영비,기후부,에너지원자력자원,"1,000",,,,,,,,,,"1,000",,,,"1,000",,,"1,000",,,
260028.0,260028.0,507,상수도과불화화합물대응기술개발사업,,기후부,공공해양환경,"3,700",,,,,,,,,,,,,,"3,700",,,,,,
260028.01,,507,상수도과불화화합물대응기술개발사업,과불화화합물전함량분석및감시기술개발,기후부,공공해양환경,"1,300",,,,,,,,,,,,,,"1,300",,,,,,
260028.02,,507,상수도과불화화합물대응기술개발사업,과불화화합물제거및무해화기술개발,기후부,공공해양환경,"2,400",,,,,,,,,,,,,,"2,400",,,,,,
451.0,451.0,508,생물자원발굴및분류연구사업,,기후부,바이오제조농림수산,"15,864",,,,,,,,,,,,,,,,,,,,
451.01,,508,생물자원발굴및분류연구사업,자생생물조사발굴,기후부,바이오제조농림수산,"6,023",,,,,,,,,,,,,,,,,,,,
451.02,,508,생물자원발굴및분류연구사업,한반도생물지발간연구,기후부,바이오제조농림수산,593,,,,,,,,,,,,,,,,,,,,
